Year,Film,Nominee,Winner
2012,Les Misérables,"Tim Bevan, Eric Fellner, Debra Hayward, and Cameron Mackintosh",FALSE
2012,Silver Linings Playbook,"Donna Gigliotti, Bruce Cohen, and Jonathan Gordon",FALSE
2012,Zero Dark Thirty,"Mark Boal, Kathryn Bigelow, and Megan Ellison",FALSE
2013,12 Years a Slave,"Brad Pitt, Dede Gardner, Jeremy Kleiner, Steve McQueen, and Anthony Katagas",TRUE
2013,American Hustle,"Charles Roven, Richard Suckle, Megan Ellison, and Jonathan Gordon",FALSE
2013,Captain Phillips,"Scott Rudin, Dana Brunetti, and Michael De Luca",FALSE
2013,Dallas Buyers Club,Robbie Brenner and Rachel Winter,FALSE
2013,Gravity,Alfonso Cuarón and David Heyman,FALSE
2013,Her,"Megan Ellison, Spike Jonze, and Vincent Landay",FALSE
2013,Nebraska,Albert Berger and Ron Yerxa,FALSE
2013,Philomena,"Gabrielle Tana, Steve Coogan, and Tracey Seaward",FALSE
2013,The Wolf of Wall Street,"Martin Scorsese, Leonardo DiCaprio, Joey McFarland, and Emma Tillinger Koskoff",FALSE
