Year,Film,Nominee,Winner,id
2010,The Fighter,Christian Bale,TRUE,cc-sma.csv
2010,The Social Network,Andrew Garfield,FALSE,cc-sma.csv
2010,The Town,Jeremy Renner,FALSE,cc-sma.csv
2010,Conviction,Sam Rockwell,FALSE,cc-sma.csv
2010,The Kids Are All Right,Mark Ruffalo,FALSE,cc-sma.csv
2010,The King's Speech,Geoffrey Rush,FALSE,cc-sma.csv
2011,Beginners,Christopher Plummer,TRUE,cc-sma.csv
2011,My Week with Marilyn,Kenneth Branagh,FALSE,cc-sma.csv
2011,Drive,Albert Brooks,FALSE,cc-sma.csv
2011,Warrior,Nick Nolte,FALSE,cc-sma.csv
2011,Young Adult,Patton Oswalt,FALSE,cc-sma.csv
2011,Rise of the Planet of the Apes,Andy Serkis,FALSE,cc-sma.csv
2012,The Master,Philip Seymour Hoffman,TRUE,cc-sma.csv
2012,Argo,Alan Arkin,FALSE,cc-sma.csv
2012,Skyfall,Javier Bardem,FALSE,cc-sma.csv
2012,Silver Linings Playbook,Robert De Niro,FALSE,cc-sma.csv
2012,Lincoln,Tommy Lee Jones,FALSE,cc-sma.csv
2012,Magic Mike,Matthew McConaughey,FALSE,cc-sma.csv
2013,Dallas Buyers Club,Jared Leto,TRUE,cc-sma.csv
2013,Captain Phillips,Barkhad Abdi,FALSE,cc-sma.csv
2013,Rush,Daniel Brühl,FALSE,cc-sma.csv
2013,American Hustle,Bradley Cooper,FALSE,cc-sma.csv
2013,12 Years a Slave,Michael Fassbender,FALSE,cc-sma.csv
2013,Enough Said,James Gandolfini,FALSE,cc-sma.csv
2014,Whiplash,J. K. Simmons,TRUE,cc-sma.csv
2014,Inherent Vice,Josh Brolin,FALSE,cc-sma.csv
2014,The Judge,Robert Duvall,FALSE,cc-sma.csv
2014,Boyhood,Ethan Hawke,FALSE,cc-sma.csv
2014,Birdman,Edward Norton,FALSE,cc-sma.csv
2014,Foxcatcher,Mark Ruffalo,FALSE,cc-sma.csv
2015,Creed,Sylvester Stallone,TRUE,cc-sma.csv
2015,Love & Mercy,Paul Dano,FALSE,cc-sma.csv
2015,The Revenant,Tom Hardy,FALSE,cc-sma.csv
2015,Spotlight,Mark Ruffalo,FALSE,cc-sma.csv
2015,Bridge of Spies,Mark Rylance,FALSE,cc-sma.csv
2015,99 Homes,Michael Shannon,FALSE,cc-sma.csv
2016,Moonlight,Mahershala Ali,TRUE,cc-sma.csv
2016,Hell or High Water,Jeff Bridges,FALSE,cc-sma.csv
2016,Hell or High Water,Ben Foster,FALSE,cc-sma.csv
2016,Manchester by the Sea,Lucas Hedges,FALSE,cc-sma.csv
2016,Lion,Dev Patel,FALSE,cc-sma.csv
2016,Nocturnal Animals,Michael Shannon,FALSE,cc-sma.csv
2017,"Three Billboards Outside Ebbing, Missouri",Sam Rockwell,TRUE,cc-sma.csv
2017,Call Me by Your Name,Armie Hammer,FALSE,cc-sma.csv
2017,Call Me by Your Name,Michael Stuhlbarg,FALSE,cc-sma.csv
2017,The Florida Project,Willem Dafoe,FALSE,cc-sma.csv
2017,The Shape of Water,Richard Jenkins,FALSE,cc-sma.csv
2017,Logan,Patrick Stewart,FALSE,cc-sma.csv
2018,Green Book,Mahershala Ali,TRUE,cc-sma.csv
2018,Beautiful Boy,Timothée Chalamet,FALSE,cc-sma.csv
2018,BlacKkKlansman,Adam Driver,FALSE,cc-sma.csv
2018,A Star Is Born,Sam Elliott,FALSE,cc-sma.csv
2018,Can You Ever Forgive Me?,Richard E. Grant,FALSE,cc-sma.csv
2018,Black Panther,Michael B. Jordan,FALSE,cc-sma.csv
2019,Once Upon a Time in Hollywood,Brad Pitt,TRUE,cc-sma.csv
2019,The Irishman,Al Pacino,FALSE,cc-sma.csv
2019,The Irishman,Joe Pesci,FALSE,cc-sma.csv
2019,The Lighthouse,Willem Dafoe,FALSE,cc-sma.csv
2019,A Beautiful Day in the Neighborhood,Tom Hanks,FALSE,cc-sma.csv
2019,The Two Popes,Anthony Hopkins,FALSE,cc-sma.csv
2020,Judas and the Black Messiah,Daniel Kaluuya,TRUE,cc-sma.csv
2020,The Trial of the Chicago 7,Sacha Baron Cohen,FALSE,cc-sma.csv
2020,Da 5 Bloods,Chadwick Boseman,FALSE,cc-sma.csv
2020,On the Rocks,Bill Murray,FALSE,cc-sma.csv
2020,One Night in Miami...,Leslie Odom Jr.,FALSE,cc-sma.csv
2020,Sound of Metal,Paul Raci,FALSE,cc-sma.csv
2021,CODA,Troy Kotsur,TRUE,cc-sma.csv
2021,Belfast,Jamie Dornan,FALSE,cc-sma.csv
2021,Belfast,Ciarán Hinds,FALSE,cc-sma.csv
2021,House of Gucci,Jared Leto,FALSE,cc-sma.csv
2021,Being the Ricardos,J. K. Simmons,FALSE,cc-sma.csv
2021,The Power of the Dog,Kodi Smit-McPhee,FALSE,cc-sma.csv
2022,Everything Everywhere All at Once,Ke Huy Quan,TRUE,cc-sma.csv
2022,The Fabelmans,Judd Hirsch,FALSE,cc-sma.csv
2022,The Fabelmans,Paul Dano,FALSE,cc-sma.csv
2022,The Banshees of Inisherin,Brendan Gleeson,FALSE,cc-sma.csv
2022,The Banshees of Inisherin,Barry Keoghan,FALSE,cc-sma.csv
2022,Causeway,Brian Tyree Henry,FALSE,cc-sma.csv
2023,Oppenheimer,Robert Downey Jr.,TRUE,cc-sma.csv
2023,American Fiction,Sterling K. Brown,FALSE,cc-sma.csv
2023,Killers of the Flower Moon,Robert De Niro,FALSE,cc-sma.csv
2023,Barbie,Ryan Gosling,FALSE,cc-sma.csv
2023,May December,Charles Melton,FALSE,cc-sma.csv
2023,Poor Things,Mark Ruffalo,FALSE,cc-sma.csv
2024,A Real Pain,Kieran Culkin,TRUE,cc-sma.csv
2024,Anora,Yura Borisov,FALSE,cc-sma.csv
2024,Sing Sing,Clarence Maclin,FALSE,cc-sma.csv
2024,A Complete Unknown,Edward Norton,FALSE,cc-sma.csv
2024,The Brutalist,Guy Pearce,FALSE,cc-sma.csv
2024,Gladiator II,Denzel Washington,FALSE,cc-sma.csv
1948,A Letter to Three Wives,Joseph L. Mankiewicz,TRUE,dga-bd.csv
1948,Red River,Howard Hawks,FALSE,dga-bd.csv
1948,The Snake Pit,Anatole Litvak,FALSE,dga-bd.csv
1948,The Search,Fred Zinnemann,FALSE,dga-bd.csv
1949,All the King's Men,Robert Rossen,TRUE,dga-bd.csv
1949,The Third Man,Carol Reed,FALSE,dga-bd.csv
1949,Champion,Mark Robson,FALSE,dga-bd.csv
1949,Lost Boundaries,Alfred L. Werker,FALSE,dga-bd.csv
1950,All About Eve,Joseph L. Mankiewicz,TRUE,dga-bd.csv
1950,The Asphalt Jungle,John Huston,FALSE,dga-bd.csv
1950,Father's Little Dividend,Vincente Minnelli,FALSE,dga-bd.csv
1950,Sunset Boulevard,Billy Wilder,FALSE,dga-bd.csv
1951,A Place in the Sun,George Stevens,TRUE,dga-bd.csv
1951,Death of a Salesman,László Benedek,FALSE,dga-bd.csv
1951,Cyrano de Bergerac,Michael Gordon,FALSE,dga-bd.csv
1951,Strangers on a Train,Alfred Hitchcock,FALSE,dga-bd.csv
1951,A Streetcar Named Desire,Elia Kazan,FALSE,dga-bd.csv
1951,David and Bathsheba,Henry King,FALSE,dga-bd.csv
1951,Quo Vadis,Mervyn LeRoy,FALSE,dga-bd.csv
1951,Decision Before Dawn,Anatole Litvak,FALSE,dga-bd.csv
1951,An American in Paris,Vincente Minnelli,FALSE,dga-bd.csv
1951,Show Boat,George Sidney,FALSE,dga-bd.csv
1951,The Great Caruso,Richard Thorpe,FALSE,dga-bd.csv
1951,Detective Story,William Wyler,FALSE,dga-bd.csv
1952,The Quiet Man,John Ford,TRUE,dga-bd.csv
1952,The Lavender Hill Mob,Charles Crichton,FALSE,dga-bd.csv
1952,Pat and Mike,George Cukor,FALSE,dga-bd.csv
1952,I'll See You in My Dreams,Michael Curtiz,FALSE,dga-bd.csv
1952,The Greatest Show on Earth,Cecil B. DeMille,FALSE,dga-bd.csv
1952,My Six Convicts,Hugo Fregonese,FALSE,dga-bd.csv
1952,The Big Sky,Howard Hawks,FALSE,dga-bd.csv
1952,Viva Zapata!,Elia Kazan,FALSE,dga-bd.csv
1952,Singin' in the Rain,Gene Kelly and Stanley Donen,FALSE,dga-bd.csv
1952,The Snows of Kilimanjaro,Henry King,FALSE,dga-bd.csv
1952,Rashomon,Akira Kurosawa,FALSE,dga-bd.csv
1952,Pandora and the Flying Dutchman,Albert Lewin,FALSE,dga-bd.csv
1952,5 Fingers,Joseph L. Mankiewicz,FALSE,dga-bd.csv
1952,The Bad and the Beautiful,Vincente Minnelli,FALSE,dga-bd.csv
1952,Scaramouche,George Sidney,FALSE,dga-bd.csv
1952,Ivanhoe,Richard Thorpe,FALSE,dga-bd.csv
1952,Hans Christian Andersen,Charles Vidor,FALSE,dga-bd.csv
1952,High Noon,Fred Zinnemann,FALSE,dga-bd.csv
1953,From Here to Eternity,Fred Zinnemann,TRUE,dga-bd.csv
1953,Above and Beyond,Melvin Frank and Norman Panama,FALSE,dga-bd.csv
1953,The Robe,Henry Koster,FALSE,dga-bd.csv
1953,Call Me Madam,Walter Lang,FALSE,dga-bd.csv
1953,Julius Caesar,Joseph L. Mankiewicz,FALSE,dga-bd.csv
1953,"Come Back, Little Sheba",Daniel Mann,FALSE,dga-bd.csv
1953,Titanic,Jean Negulesco,FALSE,dga-bd.csv
1953,Young Bess,George Sidney,FALSE,dga-bd.csv
1953,Shane,George Stevens,FALSE,dga-bd.csv
1953,Lili,Charles Walters,FALSE,dga-bd.csv
1953,Stalag 17,Billy Wilder,FALSE,dga-bd.csv
1953,Roman Holiday,William Wyler,FALSE,dga-bd.csv
1954,On the Waterfront,Elia Kazan,TRUE,dga-bd.csv
1954,A Star Is Born,George Cukor,FALSE,dga-bd.csv
1954,The Caine Mutiny,Edward Dmytryk,FALSE,dga-bd.csv
1954,Seven Brides for Seven Brothers,Stanley Donen,FALSE,dga-bd.csv
1954,Knock on Wood,Melvin Frank and Norman Panama,FALSE,dga-bd.csv
1954,Hell and High Water,Samuel Fuller,FALSE,dga-bd.csv
1954,Rear Window,Alfred Hitchcock,FALSE,dga-bd.csv
1954,King of the Khyber Rifles,Henry King,FALSE,dga-bd.csv
1954,The Glenn Miller Story,Anthony Mann,FALSE,dga-bd.csv
1954,Three Coins in the Fountain,Jean Negulesco,FALSE,dga-bd.csv
1954,The Country Girl,George Seaton,FALSE,dga-bd.csv
1954,Riot in Cell Block 11,Don Siegel,FALSE,dga-bd.csv
1954,The High and the Mighty,William A. Wellman,FALSE,dga-bd.csv
1954,Executive Suite,Robert Wise,FALSE,dga-bd.csv
1954,Sabrina,Billy Wilder,FALSE,dga-bd.csv
1955,Marty,Delbert Mann,TRUE,dga-bd.csv
1955,Blackboard Jungle,Richard Brooks,FALSE,dga-bd.csv
1955,The Long Gray Line,John Ford,FALSE,dga-bd.csv
1955,East of Eden,Elia Kazan,FALSE,dga-bd.csv
1955,A Man Called Peter,Henry Koster,FALSE,dga-bd.csv
1955,Picnic,Joshua Logan,FALSE,dga-bd.csv
1955,The Rose Tattoo,Daniel Mann,FALSE,dga-bd.csv
1955,The Bridges at Toko-Ri,Mark Robson,FALSE,dga-bd.csv
1955,Bad Day at Black Rock,John Sturges,FALSE,dga-bd.csv
1955,Love Me or Leave Me,Charles Vidor,FALSE,dga-bd.csv
1955,The Seven Year Itch,Billy Wilder,FALSE,dga-bd.csv
1956,Giant,George Stevens,TRUE,dga-bd.csv
1956,Around the World in 80 Days,Michael Anderson,FALSE,dga-bd.csv
1956,Moby Dick,John Huston,FALSE,dga-bd.csv
1956,Bus Stop,Joshua Logan,FALSE,dga-bd.csv
1956,Teahouse of the August Moon,Daniel Mann,FALSE,dga-bd.csv
1956,War and Peace,King Vidor,FALSE,dga-bd.csv
1956,Somebody Up There Likes Me,Robert Wise,FALSE,dga-bd.csv
1956,Friendly Persuasion,William Wyler,FALSE,dga-bd.csv
1957,The Bridge on the River Kwai,David Lean,TRUE,dga-bd.csv
1957,Les Girls,George Cukor,FALSE,dga-bd.csv
1957,Funny Face,Stanley Donen,FALSE,dga-bd.csv
1957,The Great Man,José Ferrer,FALSE,dga-bd.csv
1957,"Heaven Knows, Mr. Allison",John Huston,FALSE,dga-bd.csv
1957,A Face in the Crowd,Elia Kazan,FALSE,dga-bd.csv
1957,The Pride and the Passion,Stanley Kramer,FALSE,dga-bd.csv
1957,Men in War,Anthony Mann,FALSE,dga-bd.csv
1957,An Affair to Remember,Leo McCarey,FALSE,dga-bd.csv
1957,Fear Strikes Out,Robert Mulligan,FALSE,dga-bd.csv
1957,Gunfight at the O.K. Corral,John Sturges,FALSE,dga-bd.csv
1957,A Hatful of Rain,Fred Zinnemann,FALSE,dga-bd.csv
1958,Gigi,Vincente Minnelli,TRUE,dga-bd.csv
1958,Damn Yankees,George Abbott and Stanley Donen,FALSE,dga-bd.csv
1958,The Brothers Karamazov,Richard Brooks,FALSE,dga-bd.csv
1958,Cowboy,Delmer Daves,FALSE,dga-bd.csv
1958,The Young Lions,Edward Dmytryk,FALSE,dga-bd.csv
1958,The Vikings,Richard Fleischer,FALSE,dga-bd.csv
1958,Vertigo,Alfred Hitchcock,FALSE,dga-bd.csv
1958,"The Long, Hot Summer",Martin Ritt,FALSE,dga-bd.csv
1958,Teacher's Pet,George Seaton,FALSE,dga-bd.csv
1958,The Big Country,William Wyler,FALSE,dga-bd.csv
1959,Ben-Hur,William Wyler,TRUE,dga-bd.csv
1959,The Shaggy Dog,Charles Barton,FALSE,dga-bd.csv
1959,A Hole in the Head,Frank Capra,FALSE,dga-bd.csv
1959,Compulsion,Richard Fleischer,FALSE,dga-bd.csv
1959,The Horse Soldiers,John Ford,FALSE,dga-bd.csv
1959,Rio Bravo,Howard Hawks,FALSE,dga-bd.csv
1959,North by Northwest,Alfred Hitchcock,FALSE,dga-bd.csv
1959,"Rally Round the Flag, Boys!",Leo McCarey,FALSE,dga-bd.csv
1959,Anatomy of a Murder,Otto Preminger,FALSE,dga-bd.csv
1959,Imitation of Life,Douglas Sirk,FALSE,dga-bd.csv
1959,The Diary of Anne Frank,George Stevens,FALSE,dga-bd.csv
1959,Some Like It Hot,Billy Wilder,FALSE,dga-bd.csv
1959,The Nun's Story,Fred Zinnemann,FALSE,dga-bd.csv
1960,The Apartment,Billy Wilder,TRUE,dga-bd.csv
1960,Elmer Gantry,Richard Brooks,FALSE,dga-bd.csv
1960,Sunrise at Campobello,Vincent J. Donehue,FALSE,dga-bd.csv
1960,Sink the Bismarck!,Lewis Gilbert,FALSE,dga-bd.csv
1960,Can-Can,Walter Lang,FALSE,dga-bd.csv
1960,The Dark at the Top of the Stairs,Delbert Mann,FALSE,dga-bd.csv
1960,Our Man in Havana,Carol Reed,FALSE,dga-bd.csv
1960,Hiroshima mon amour,Alain Resnais,FALSE,dga-bd.csv
1960,Please Don't Eat the Daisies,Charles Walters,FALSE,dga-bd.csv
1960,Psycho,Alfred Hitchcock,FALSE,dga-bd.csv
1961,West Side Story,Robert Wise and Jerome Robbins,TRUE,dga-bd.csv
1961,One-Eyed Jacks,Marlon Brando,FALSE,dga-bd.csv
1961,Pocketful of Miracles,Frank Capra,FALSE,dga-bd.csv
1961,The Innocents,Jack Clayton,FALSE,dga-bd.csv
1961,Summer and Smoke,Peter Glenville,FALSE,dga-bd.csv
1961,The Misfits,John Huston,FALSE,dga-bd.csv
1961,Splendor in the Grass,Elia Kazan,FALSE,dga-bd.csv
1961,Flower Drum Song,Henry Koster,FALSE,dga-bd.csv
1961,Judgment at Nuremberg,Stanley Kramer,FALSE,dga-bd.csv
1961,Hand in Hand,Philip Leacock,FALSE,dga-bd.csv
1961,A Majority of One,Mervyn LeRoy,FALSE,dga-bd.csv
1961,Fanny,Joshua Logan,FALSE,dga-bd.csv
1961,El Cid,Anthony Mann,FALSE,dga-bd.csv
1961,The Great Impostor,Robert Mulligan,FALSE,dga-bd.csv
1961,A Raisin in the Sun,Daniel Petrie,FALSE,dga-bd.csv
1961,The Absent-Minded Professor,Robert Stevenson,FALSE,dga-bd.csv
1961,Romanoff and Juliet,Peter Ustinov,FALSE,dga-bd.csv
1961,The Children's Hour,William Wyler,FALSE,dga-bd.csv
1962,Lawrence of Arabia,David Lean,TRUE,dga-bd.csv
1962,What Ever Happened to Baby Jane?,Robert Aldrich,FALSE,dga-bd.csv
1962,The Music Man,Morton DaCosta,FALSE,dga-bd.csv
1962,Lolita,Stanley Kubrick,FALSE,dga-bd.csv
1962,Mutiny on the Bounty,Lewis Milestone,FALSE,dga-bd.csv
1962,To Kill a Mockingbird,Robert Mulligan,FALSE,dga-bd.csv
1962,Requiem for a Heavyweight,Ralph Nelson,FALSE,dga-bd.csv
1962,The Miracle Worker,Arthur Penn,FALSE,dga-bd.csv
1962,A Taste of Honey,Tony Richardson,FALSE,dga-bd.csv
1963,Tom Jones,Tony Richardson,TRUE,dga-bd.csv
1963,8½,Federico Fellini,FALSE,dga-bd.csv
1963,America America,Elia Kazan,FALSE,dga-bd.csv
1963,Lilies of the Field,Ralph Nelson,FALSE,dga-bd.csv
1963,Hud,Martin Ritt,FALSE,dga-bd.csv
1964,My Fair Lady,George Cukor,TRUE,dga-bd.csv
1964,Becket,Peter Glenville,FALSE,dga-bd.csv
1964,The Night of the Iguana,John Huston,FALSE,dga-bd.csv
1964,Dr. Strangelove,Stanley Kubrick,FALSE,dga-bd.csv
1964,Mary Poppins,Robert Stevenson,FALSE,dga-bd.csv
1965,The Sound of Music,Robert Wise,TRUE,dga-bd.csv
1965,The Ipcress File,Sidney J. Furie,FALSE,dga-bd.csv
1965,The Pawnbroker,Sidney Lumet,FALSE,dga-bd.csv
1965,Darling,John Schlesinger,FALSE,dga-bd.csv
1965,Cat Ballou,Elliot Silverstein,FALSE,dga-bd.csv
1966,A Man for All Seasons,Fred Zinnemann,TRUE,dga-bd.csv
1966,The Professionals,Richard Brooks,FALSE,dga-bd.csv
1966,Grand Prix,John Frankenheimer,FALSE,dga-bd.csv
1966,Alfie,Lewis Gilbert,FALSE,dga-bd.csv
1966,Born Free,James Hill,FALSE,dga-bd.csv
1966,"The Russians Are Coming, the Russians Are Coming",Norman Jewison,FALSE,dga-bd.csv
1966,A Man and a Woman,Claude Lelouch,FALSE,dga-bd.csv
1966,Georgy Girl,Silvio Narizzano,FALSE,dga-bd.csv
1966,Who's Afraid of Virginia Woolf?,Mike Nichols,FALSE,dga-bd.csv
1966,The Sand Pebbles,Robert Wise,FALSE,dga-bd.csv
1967,The Graduate,Mike Nichols,TRUE,dga-bd.csv
1967,The Dirty Dozen,Robert Aldrich,FALSE,dga-bd.csv
1967,In Cold Blood,Richard Brooks,FALSE,dga-bd.csv
1967,"To Sir, with Love",James Clavell,FALSE,dga-bd.csv
1967,Two for the Road,Stanley Donen,FALSE,dga-bd.csv
1967,In the Heat of the Night,Norman Jewison,FALSE,dga-bd.csv
1967,Guess Who's Coming to Dinner,Stanley Kramer,FALSE,dga-bd.csv
1967,Bonnie and Clyde,Arthur Penn,FALSE,dga-bd.csv
1967,Cool Hand Luke,Stuart Rosenberg,FALSE,dga-bd.csv
1967,Ulysses,Joseph Strick,FALSE,dga-bd.csv
1968,The Lion in Winter,Anthony Harvey,TRUE,dga-bd.csv
1968,Isabel,Paul Almond,FALSE,dga-bd.csv
1968,2001: A Space Odyssey,Stanley Kubrick,FALSE,dga-bd.csv
1968,Closely Watched Trains,Jiří Menzel,FALSE,dga-bd.csv
1968,"Rachel, Rachel",Paul Newman,FALSE,dga-bd.csv
1968,Rosemary's Baby,Roman Polanski,FALSE,dga-bd.csv
1968,Oliver!,Carol Reed,FALSE,dga-bd.csv
1968,The Odd Couple,Gene Saks,FALSE,dga-bd.csv
1968,Funny Girl,William Wyler,FALSE,dga-bd.csv
1968,Romeo and Juliet,Franco Zeffirelli,FALSE,dga-bd.csv
1969,Midnight Cowboy,John Schlesinger,TRUE,dga-bd.csv
1969,Oh! What a Lovely War,Richard Attenborough,FALSE,dga-bd.csv
1969,Z,Costa-Gavras,FALSE,dga-bd.csv
1969,Butch Cassidy and the Sundance Kid,George Roy Hill,FALSE,dga-bd.csv
1969,Easy Rider,Dennis Hopper,FALSE,dga-bd.csv
1969,"Hello, Dolly!",Gene Kelly,FALSE,dga-bd.csv
1969,The Wild Bunch,Sam Peckinpah,FALSE,dga-bd.csv
1969,"Goodbye, Columbus",Larry Peerce,FALSE,dga-bd.csv
1969,"They Shoot Horses, Don't They?",Sydney Pollack,FALSE,dga-bd.csv
1969,Medium Cool,Haskell Wexler,FALSE,dga-bd.csv
1970,Patton,Franklin J. Schaffner,TRUE,dga-bd.csv
1970,M*A*S*H,Robert Altman,FALSE,dga-bd.csv
1970,Love Story,Arthur Hiller,FALSE,dga-bd.csv
1970,Ryan's Daughter,David Lean,FALSE,dga-bd.csv
1970,Five Easy Pieces,Bob Rafelson,FALSE,dga-bd.csv
1971,The French Connection,William Friedkin,TRUE,dga-bd.csv
1971,The Last Picture Show,Peter Bogdanovich,FALSE,dga-bd.csv
1971,A Clockwork Orange,Stanley Kubrick,FALSE,dga-bd.csv
1971,Summer of '42,Robert Mulligan,FALSE,dga-bd.csv
1971,Sunday Bloody Sunday,John Schlesinger,FALSE,dga-bd.csv
1972,The Godfather,Francis Ford Coppola,TRUE,dga-bd.csv
1972,Deliverance,John Boorman,FALSE,dga-bd.csv
1972,Cabaret,Bob Fosse,FALSE,dga-bd.csv
1972,Slaughterhouse-Five,George Roy Hill,FALSE,dga-bd.csv
1972,Sounder,Martin Ritt,FALSE,dga-bd.csv
1973,The Sting,George Roy Hill,TRUE,dga-bd.csv
1973,Last Tango in Paris,Bernardo Bertolucci,FALSE,dga-bd.csv
1973,The Exorcist,William Friedkin,FALSE,dga-bd.csv
1973,American Graffiti,George Lucas,FALSE,dga-bd.csv
1973,Serpico,Sidney Lumet,FALSE,dga-bd.csv
1974,The Godfather Part II,Francis Ford Coppola,TRUE,dga-bd.csv
1974,The Conversation,Francis Ford Coppola,FALSE,dga-bd.csv
1974,Lenny,Bob Fosse,FALSE,dga-bd.csv
1974,Murder on the Orient Express,Sidney Lumet,FALSE,dga-bd.csv
1974,Chinatown,Roman Polanski,FALSE,dga-bd.csv
1975,One Flew Over the Cuckoo's Nest,Miloš Forman,TRUE,dga-bd.csv
1975,Nashville,Robert Altman,FALSE,dga-bd.csv
1975,Barry Lyndon,Stanley Kubrick,FALSE,dga-bd.csv
1975,Dog Day Afternoon,Sidney Lumet,FALSE,dga-bd.csv
1975,Jaws,Steven Spielberg,FALSE,dga-bd.csv
1976,Rocky,John G. Avildsen,TRUE,dga-bd.csv
1976,Network,Sidney Lumet,FALSE,dga-bd.csv
1976,All the President's Men,Alan J. Pakula,FALSE,dga-bd.csv
1976,Taxi Driver,Martin Scorsese,FALSE,dga-bd.csv
1976,Seven Beauties,Lina Wertmüller,FALSE,dga-bd.csv
1977,Annie Hall,Woody Allen,TRUE,dga-bd.csv
1977,Star Wars,George Lucas,FALSE,dga-bd.csv
1977,The Turning Point,Herbert Ross,FALSE,dga-bd.csv
1977,Close Encounters of the Third Kind,Steven Spielberg,FALSE,dga-bd.csv
1977,Julia,Fred Zinnemann,FALSE,dga-bd.csv
1978,The Deer Hunter,Michael Cimino,TRUE,dga-bd.csv
1978,Coming Home,Hal Ashby,FALSE,dga-bd.csv
1978,Heaven Can Wait,Warren Beatty and Buck Henry,FALSE,dga-bd.csv
1978,An Unmarried Woman,Paul Mazursky,FALSE,dga-bd.csv
1978,Midnight Express,Alan Parker,FALSE,dga-bd.csv
1979,Kramer vs. Kramer,Robert Benton,TRUE,dga-bd.csv
1979,Manhattan,Woody Allen,FALSE,dga-bd.csv
1979,The China Syndrome,James Bridges,FALSE,dga-bd.csv
1979,Apocalypse Now,Francis Ford Coppola,FALSE,dga-bd.csv
1979,Breaking Away,Peter Yates,FALSE,dga-bd.csv
1980,Ordinary People,Robert Redford,TRUE,dga-bd.csv
1980,Coal Miner's Daughter,Michael Apted,FALSE,dga-bd.csv
1980,The Elephant Man,David Lynch,FALSE,dga-bd.csv
1980,The Stunt Man,Richard Rush,FALSE,dga-bd.csv
1980,Raging Bull,Martin Scorsese,FALSE,dga-bd.csv
1981,Reds,Warren Beatty,TRUE,dga-bd.csv
1981,Chariots of Fire,Hugh Hudson,FALSE,dga-bd.csv
1981,Atlantic City,Louis Malle,FALSE,dga-bd.csv
1981,On Golden Pond,Mark Rydell,FALSE,dga-bd.csv
1981,Raiders of the Lost Ark,Steven Spielberg,FALSE,dga-bd.csv
1982,Gandhi,Richard Attenborough,TRUE,dga-bd.csv
1982,An Officer and a Gentleman,Taylor Hackford,FALSE,dga-bd.csv
1982,Das Boot,Wolfgang Petersen,FALSE,dga-bd.csv
1982,Tootsie,Sydney Pollack,FALSE,dga-bd.csv
1982,E.T. the Extra-Terrestrial,Steven Spielberg,FALSE,dga-bd.csv
1983,Terms of Endearment,James L. Brooks,TRUE,dga-bd.csv
1983,Tender Mercies,Bruce Beresford,FALSE,dga-bd.csv
1983,Fanny and Alexander,Ingmar Bergman,FALSE,dga-bd.csv
1983,The Big Chill,Lawrence Kasdan,FALSE,dga-bd.csv
1983,The Right Stuff,Philip Kaufman,FALSE,dga-bd.csv
1984,Amadeus,Miloš Forman,TRUE,dga-bd.csv
1984,Places in the Heart,Robert Benton,FALSE,dga-bd.csv
1984,A Soldier's Story,Norman Jewison,FALSE,dga-bd.csv
1984,The Killing Fields,Roland Joffé,FALSE,dga-bd.csv
1984,A Passage to India,David Lean,FALSE,dga-bd.csv
1985,The Color Purple,Steven Spielberg,TRUE,dga-bd.csv
1985,Cocoon,Ron Howard,FALSE,dga-bd.csv
1985,Prizzi's Honor,John Huston,FALSE,dga-bd.csv
1985,Out of Africa,Sydney Pollack,FALSE,dga-bd.csv
1985,Witness,Peter Weir,FALSE,dga-bd.csv
1986,Platoon,Oliver Stone,TRUE,dga-bd.csv
1986,Hannah and Her Sisters,Woody Allen,FALSE,dga-bd.csv
1986,Children of a Lesser God,Randa Haines,FALSE,dga-bd.csv
1986,A Room with a View,James Ivory,FALSE,dga-bd.csv
1986,Stand by Me,Rob Reiner,FALSE,dga-bd.csv
1987,The Last Emperor,Bernardo Bertolucci,TRUE,dga-bd.csv
1987,Broadcast News,James L. Brooks,FALSE,dga-bd.csv
1987,My Life as a Dog,Lasse Hallström,FALSE,dga-bd.csv
1987,Fatal Attraction,Adrian Lyne,FALSE,dga-bd.csv
1987,Empire of the Sun,Steven Spielberg,FALSE,dga-bd.csv
1988,Rain Man,Barry Levinson,TRUE,dga-bd.csv
1988,A Fish Called Wanda,Charles Crichton,FALSE,dga-bd.csv
1988,Working Girl,Mike Nichols,FALSE,dga-bd.csv
1988,Mississippi Burning,Alan Parker,FALSE,dga-bd.csv
1988,Who Framed Roger Rabbit,Robert Zemeckis,FALSE,dga-bd.csv
1989,Born on the Fourth of July,Oliver Stone,TRUE,dga-bd.csv
1989,Crimes and Misdemeanors,Woody Allen,FALSE,dga-bd.csv
1989,When Harry Met Sally...,Rob Reiner,FALSE,dga-bd.csv
1989,Field of Dreams,Phil Alden Robinson,FALSE,dga-bd.csv
1989,Dead Poets Society,Peter Weir,FALSE,dga-bd.csv
1990,Dances with Wolves,Kevin Costner,TRUE,dga-bd.csv
1990,The Godfather Part III,Francis Ford Coppola,FALSE,dga-bd.csv
1990,Avalon,Barry Levinson,FALSE,dga-bd.csv
1990,Goodfellas,Martin Scorsese,FALSE,dga-bd.csv
1990,Cinema Paradiso,Giuseppe Tornatore,FALSE,dga-bd.csv
1991,The Silence of the Lambs,Jonathan Demme,TRUE,dga-bd.csv
1991,Bugsy,Barry Levinson,FALSE,dga-bd.csv
